VAPA002c01a_T5aSS_3	GCF0000584
CA63001c01a_T5bSS_2	GCF0000585
STCY001c01a_T5bSS_5	GCF0000586
NOPU001c01a_T5bSS_2	GCF0000587
GL74001c01a_T5bSS_2	GCF0000588
RI71001c01a_T5bSS_1	GCF0000589
OSNI001c01a_T5bSS_1	GCF0000590
HEAR001c01a_T1SS_1	GCF0000591
HESE001c01a_T1SS_1	GCF0000592
HASO002c01a_T5cSS_16	GCF0000593
PSFL004c01a_T5aSS_1	GCF0000594
COFU001c01a_T5aSS_8	GCF0000595
RAPI002p01a_T5bSS_1	GCF0000596
BUGD001c01a_T5bSS_3	GCF0000597
BUXE001c02a_T5bSS_1	GCF0000598
CIRO001c01a_T5aSS_8	GCF0000599
EDIC001c01a_T5bSS_2	GCF0000600
PECR002c01a_T5bSS_2	GCF0000601
GE74001c01a_T5bSS_3	GCF0000602
AGVI001c01a_T1SS_2	GCF0000603
TH3A001c01a_T5bSS_1	GCF0000604
RHET001c01a_T1SS_2	GCF0000605
MASP001c01a_T5aSS_1	GCF0000606
ISPA001c01a_T1SS_1	GCF0000607
BRSP001c01a_T1SS_7	GCF0000608
COBA001c01a_T1SS_2	GCF0000609
PSFU001c01a_T1SS_2	GCF0000610
ACPH001c01a_T1SS_1	GCF0000611
NIHA001c01a_T1SS_4	GCF0000612
LAHO001c01a_T5aSS_1	GCF0000613
ASEX001c01a_T4SS_typeT_1	GCF0000614
JASP001c01a_T5aSS_4	GCF0000615
CAK3001c01a_T5aSS_1	GCF0000616
TIMO001c01a_T5aSS_1	GCF0000617
BOPE002c01a_T5aSS_5	GCF0000618
BURH001c01a_T5cSS_2	GCF0000619
PUT7001c01a_T5aSS_5	GCF0000620
DESU001c01a_T5bSS_1	GCF0000621
CHVI001c01a_T1SS_4	GCF0000622
THSP001c01a_T5aSS_1	GCF0000623
ALEH001c01a_T5bSS_1	GCF0000624
RHSP001p02a_T5cSS_1	GCF0000625
RHSP003p04a_T5cSS_1	GCF0000626
PSFO001c01a_T5cSS_2	GCF0000627
BOBR003c01a_T5aSS_4	GCF0000628
JASP001c01a_T5aSS_11	GCF0000629
SIMD001p03a_T5aSS_1	GCF0000630
HAEL001c01a_T1SS_1	GCF0000631
RAEU002c01a_T5aSS_1	GCF0000632
RAEU001c02a_T5aSS_1	GCF0000633
RHLE001c01a_T5aSS_3	GCF0000634
COFU001c01a_T5cSS_2	GCF0000635
MESP001c01a_T5aSS_4	GCF0000636
COFU001c01a_T5cSS_6	GCF0000637
RHPA002c01a_T5aSS_8	GCF0000638
TIMO001c01a_T1SS_1	GCF0000639
PEUB001c01a_T5aSS_6	GCF0000640
MEME001c01a_T5aSS_4	GCF0000641
ME44000c01a_T1SS_1	GCF0000642
BRS2001c01a_T1SS_3	GCF0000643
BRSP002c01a_T1SS_2	GCF0000644
BRJA002c01a_T1SS_3	GCF0000645
ALEH001c01a_T2SS_1	GCF0000646
PHLU001c01a_T5aSS_1	GCF0000647
BU38001c01a_T5aSS_1	GCF0000648
EDTA003c01a_T5cSS_2	GCF0000649
ERBI001c01a_T5aSS_1	GCF0000650
STMO001c01a_T5cSS_13	GCF0000651
ACXY002c01a_T5aSS_6	GCF0000652
HAPA002c01a_T5cSS_1	GCF0000653
PAMU001c01a_T5aSS_2	GCF0000654
HASO002c01a_T5cSS_15	GCF0000655
TAEQ002c01a_T5cSS_6	GCF0000656
RAAQ002c01a_T5aSS_4	GCF0000657
ACXY001c01a_T5bSS_1	GCF0000658
BOPT001c01a_T5bSS_1	GCF0000659
JASP001c01a_T5aSS_6	GCF0000660
ACXY002c01a_T5bSS_2	GCF0000661
JASP001c01a_T5bSS_4	GCF0000662
PONA001c01a_T5bSS_2	GCF0000663
PS73001c01a_T5bSS_2	GCF0000664
RAAQ001c01a_T5aSS_5	GCF0000665
BOBR002c01a_T5aSS_1	GCF0000666
LEPN004c01a_T5aSS_1	GCF0000667
PRRU001c01a_T1SS_1	GCF0000668
MOMO001c01a_T1SS_1	GCF0000669
BRSP001c01a_T5bSS_2	GCF0000670
MESP001c01a_T5aSS_2	GCF0000671
GLXY001p06a_T4SS_typeI_1	GCF0000672
BEIN001p02a_T4SS_typeI_1	GCF0000673
MEOP001c01a_T1SS_4	GCF0000674
RHPA006c01a_T5aSS_7	GCF0000675
ACFE002c01a_Tad_1	GCF0000676
ACFE002c01a_T5cSS_1	GCF0000677
BROL001c01a_T1SS_5	GCF0000678
BROL001c01a_T1SS_8	GCF0000679
BUAM001c02a_T1SS_1	GCF0000680
XACI001c01a_T1SS_1	GCF0000681
RHET003c01a_T1SS_2	GCF0000682
BRS2001c01a_T1SS_4	GCF0000683
BRSP001c01a_T1SS_2	GCF0000684
ME44000c01a_T1SS_7	GCF0000685
CAK3001c01a_T1SS_1	GCF0000686
SEMA001c01a_T1SS_2	GCF0000687
CASE001c01a_T1SS_1	GCF0000688
AZKH001c01a_T1SS_4	GCF0000689
PAAN002c01a_T1SS_1	GCF0000690
NIDE001c01a_T1SS_1	GCF0000691
BUGL001p03a_T1SS_1	GCF0000692
BOPA002c01a_T1SS_1	GCF0000693
AGVI001c01a_T1SS_1	GCF0000694
PEPR001c01a_T1SS_1	GCF0000695
POJS001c01a_T1SS_2	GCF0000696
SPJA001c01a_T1SS_5	GCF0000697
DESA001c01a_T1SS_1	GCF0000698
MESC001c01a_T1SS_1	GCF0000699
BRSP001c01a_T1SS_6	GCF0000700
AZB5001p01a_T1SS_1	GCF0000701
BROL001c01a_T1SS_2	GCF0000702
SIFR002c01a_T1SS_2	GCF0000703
MELO001c01a_T1SS_4	GCF0000704
BUYI001c03a_T5cSS_1	GCF0000705
PSPO001c01a_T5bSS_1	GCF0000706
RHLE001c01a_T5aSS_1	GCF0000707
NIWI001c01a_T1SS_2	GCF0000708
PADE001c02a_T1SS_1	GCF0000709
SIFR002c01a_T1SS_4	GCF0000710
RHLE002c01a_T1SS_3	GCF0000711
MESP001c01a_T1SS_3	GCF0000712
PSFO001c01a_T1SS_6	GCF0000713
NO1Y001c01a_T1SS_2	GCF0000714
BUAM001c02a_T5cSS_1	GCF0000715
MERA001p05a_T5aSS_1	GCF0000716
ALSA001c01a_T5cSS_1	GCF0000717
VICA001p01a_T4SS_typeT_1	GCF0000718
HAPI001c01a_T5cSS_3	GCF0000719
HAPA002c01a_T5cSS_7	GCF0000720
AZBR001p05a_T5aSS_1	GCF0000721
AZCA001c01a_T5aSS_6	GCF0000722
PSAE006c01a_T1SS_4	GCF0000723
PSEN001c01a_T1SS_4	GCF0000724
COFU001c01a_T1SS_4	GCF0000725
HADE001c01a_T5aSS_6	GCF0000726
BUCG001c01a_T5cSS_1	GCF0000727
PADE001c02a_T1SS_2	GCF0000728
HAEL001c01a_T1SS_2	GCF0000729
HACH001c01a_T5aSS_1	GCF0000730
PHPR001c02a_T1SS_2	GCF0000731
VIAL001c02a_T1SS_3	GCF0000732
SHVI001c01a_T5cSS_1	GCF0000733
COBA001c01a_T1SS_4	GCF0000734
XEBO001c01a_T5aSS_4	GCF0000735
XENE001c01a_T5aSS_2	GCF0000736
DEAS001c01a_T5bSS_2	GCF0000737
DEPI001c01a_T5bSS_1	GCF0000738
SESP001c01a_T5bSS_4	GCF0000739
SESP001c01a_T5bSS_5	GCF0000740
SESP001c01a_pT4SSt_1	GCF0000741
RHPA001c01a_T1SS_1	GCF0000742
PAMU001c01a_T5cSS_2	GCF0000743
PHLU001c01a_T1SS_3	GCF0000744
PRST001c01a_T1SS_2	GCF0000745
PHLU001c01a_T1SS_4	GCF0000746
PSFL007c01a_T1SS_2	GCF0000747
MYXA001c01a_T4P_1	GCF0000748
CAHO001c01a_T5cSS_1	GCF0000749
BAMA001c01a_T4P_1	GCF0000750
ACXY002c01a_T5bSS_3	GCF0000751
AZBR001p05a_T5bSS_1	GCF0000752
BUYI001c01a_T5bSS_2	GCF0000753
BUPH001p02a_T5bSS_2	GCF0000754
BUCG001c03a_T5bSS_1	GCF0000755
BUXE001c03a_T5bSS_1	GCF0000756
YEPE008c01a_T5cSS_3	GCF0000757
SETE001c01a_T5aSS_14	GCF0000758
AZB5001p03a_T5aSS_1	GCF0000759
HAPC001c01a_T5bSS_2	GCF0000760
VAPA002c01a_T5cSS_2	GCF0000761
PECA001c01a_T4P_1	GCF0000762
GEBE001c01a_T4P_1	GCF0000763
DECS001c01a_T4SS_typeF_1	GCF0000764
TAEQ001c01a_T5aSS_2	GCF0000765
ACXY001c01a_T1SS_2	GCF0000766
ACKK001c01a_T1SS_1	GCF0000767
THNI001c01a_T1SS_1	GCF0000768
MEMO001c01a_T1SS_2	GCF0000769
POJS001c01a_T1SS_1	GCF0000770
DEAR001c01a_T1SS_1	GCF0000771
ACPH001c01a_T1SS_3	GCF0000772
CYP1001c01a_T1SS_1	GCF0000773
CHVI001c01a_T1SS_2	GCF0000774
PSNH001c01a_T1SS_1	GCF0000775
CHPH002c01a_T1SS_1	GCF0000776
PRAE001c01a_T1SS_1	GCF0000777
PSAT001c01a_T1SS_1	GCF0000778
MEPE001c01a_T1SS_1	GCF0000779
CEJA001c01a_T1SS_2	GCF0000780
MAHD001c01a_T1SS_1	GCF0000781
NELA001c01a_T5cSS_4	GCF0000782
STNO001c01a_T5aSS_4	GCF0000783
THK9001c01a_T1SS_1	GCF0000784
SUDI001c01a_T5bSS_1	GCF0000785
ACMA001c01a_T5bSS_2	GCF0000786
CHMI001c01a_T5bSS_1	GCF0000787
CYST001c01a_T5bSS_5	GCF0000788
MAHA006c01a_T5cSS_1	GCF0000789
TAEQ001c01a_T5aSS_1	GCF0000790
HAIN003c01a_T5aSS_1	GCF0000791
AGTU001c01a_T1SS_1	GCF0000792
LEPN004c01a_T4SS_typeT_1	GCF0000793
MAHA005c01a_T5cSS_1	GCF0000794
BUPE001c01a_T5bSS_2	GCF0000795
BUGD001c01a_T5bSS_4	GCF0000796
MAMA001c01a_T1SS_4	GCF0000797
AZSP001c01a_T1SS_3	GCF0000798
BUXE001c02a_T5cSS_1	GCF0000799
XAOR003c01a_T5cSS_2	GCF0000800
JASP001c01a_T5aSS_2	GCF0000801
JASP001c01a_T5bSS_3	GCF0000802
PECR001c01a_T5aSS_1	GCF0000803
PSNH001c01a_T5aSS_1	GCF0000804
HYDE001c01a_T5aSS_2	GCF0000805
BRSP001c01a_T5aSS_1	GCF0000806
CHVI001c01a_T5bSS_1	GCF0000807
TAAS001c01a_T5cSS_4	GCF0000808
CRSA001c01a_T5aSS_1	GCF0000809
AGVI001c02a_T5aSS_1	GCF0000810
DIDA002c01a_T5aSS_1	GCF0000811
RAAQ001c01a_T5bSS_1	GCF0000812
AGAP001c01a_T5cSS_1	GCF0000813
MEFG001c01a_T5bSS_2	GCF0000814
VIVU002c02a_T1SS_5	GCF0000815
SHBA001c01a_T1SS_1	GCF0000816
PHPR001c02a_T5cSS_1	GCF0000817
YEEN002c01a_T5bSS_2	GCF0000818
HAIN010c01a_T5cSS_6	GCF0000819
ESCO048c01a_T5aSS_1	GCF0000820
ENCL005c01a_T5bSS_1	GCF0000821
FEBA010c01a_T1SS_1	GCF0000822
SPCH001c01a_T5aSS_1	GCF0000823
ESCO010c01a_T5aSS_4	GCF0000824
MERA001c01a_T5aSS_1	GCF0000825
RHLE003p04a_T1SS_1	GCF0000826
HIBA001c01a_T2SS_1	GCF0000827
PABE001c01a_T2SS_1	GCF0000828
PSFL005c01a_T2SS_1	GCF0000829
CRTU001c01a_T5aSS_1	GCF0000830
ENBA001c01a_T5aSS_1	GCF0000831
BUPH001c01a_T5cSS_2	GCF0000832
HASO002c01a_T5cSS_1	GCF0000833
MEJM001c01a_T1SS_1	GCF0000834
MAPO001c01a_T1SS_1	GCF0000835
VIFU001c02a_T1SS_1	GCF0000836
AEHY002c01a_T1SS_2	GCF0000837
TOAU001c01a_T1SS_1	GCF0000838
PHPR001c02a_T1SS_1	GCF0000839
SUKU001c01a_T1SS_1	GCF0000840
SHSE001c01a_T1SS_1	GCF0000841
SHWO001c01a_T1SS_1	GCF0000842
PSCN001c01a_T1SS_1	GCF0000843
GLPS001c01a_T1SS_1	GCF0000844
THCR001c01a_T1SS_1	GCF0000845
CACL001c01a_T5aSS_3	GCF0000846
HEMU001c01a_T5aSS_2	GCF0000847
SIME004c01a_T5bSS_1	GCF0000848
AGRA001c01a_T5bSS_1	GCF0000849
RHTR001c01a_T5bSS_1	GCF0000850
AGH1001c02a_T5bSS_1	GCF0000851
RHLE002p04a_T5bSS_1	GCF0000852
AGRA001c01a_T5bSS_2	GCF0000853
BAGR001c01a_T5cSS_1	GCF0000854
BAHE001c01a_T5cSS_1	GCF0000855
LICR001c01a_T1SS_2	GCF0000856
BRS2001c01a_T5aSS_2	GCF0000857
BAQU001c01a_T5cSS_2	GCF0000858
BAVI001c01a_T5cSS_1	GCF0000859
MEFG001c01a_T1SS_2	GCF0000860
BAAU001c01a_T5cSS_1	GCF0000861
ZYMO004c01a_T5aSS_1	GCF0000862
BACG001c01a_T5cSS_1	GCF0000863
LE73001c01a_T5bSS_4	GCF0000864
MEOP001c01a_T5aSS_2	GCF0000865
BAGR001c01a_T5bSS_7	GCF0000866
BATR001c01a_T5bSS_1	GCF0000867
BAVI001c01a_T5bSS_1	GCF0000868
BAGR001c01a_T5bSS_2	GCF0000869
BATR001c01a_T5cSS_1	GCF0000870
MELO001c01a_T5aSS_2	GCF0000871
SPJA001c01a_T1SS_1	GCF0000872
CAK3001c01a_T1SS_2	GCF0000873
SPJA001c01a_T1SS_6	GCF0000874
HECE002c01a_T5aSS_1	GCF0000875
BAVI001c01a_T5aSS_3	GCF0000876
BABA001c01a_T5cSS_3	GCF0000877
BATR001c01a_T5aSS_4	GCF0000878
SEPL002c01a_T5bSS_1	GCF0000879
VINI001c01a_T5cSS_1	GCF0000880
BRS2001c01a_T5aSS_5	GCF0000881
HAEL001c01a_T5aSS_1	GCF0000882
NELA001c01a_T5aSS_1	GCF0000883
BUPH001c01a_T5cSS_3	GCF0000884
PHLU001c01a_T5bSS_6	GCF0000885
YEEN001c01a_T5aSS_1	GCF0000886
AZKH001c01a_T5bSS_1	GCF0000887
PHLU001c01a_T5bSS_1	GCF0000888
XEBO001c01a_T5aSS_1	GCF0000889
PHLU001c01a_T5bSS_7	GCF0000890
SELI001c01a_T5bSS_1	GCF0000891
LELO001c01a_T1SS_1	GCF0000892
LE73001c01a_T5bSS_3	GCF0000893
ARLL001c01a_T1SS_2	GCF0000894
CACL002c01a_T5aSS_2	GCF0000895
STML004c01a_Tad_1	GCF0000896
FRAU001c01a_Tad_1	GCF0000897
ACPA009c01a_T1SS_3	GCF0000898
SPCH001c01a_Tad_1	GCF0000899
NO1Y001c01a_Tad_1	GCF0000900
NOAR001c01a_Tad_1	GCF0000901
ACCR001c01a_T5bSS_1	GCF0000902
CHSA001c01a_T5bSS_1	GCF0000903
XACI001c01a_T5aSS_1	GCF0000904
WOUC001c01a_T5bSS_1	GCF0000905
WOUC001c01a_T4SS_typeT_1	GCF0000906
MEJM001c01a_T1SS_3	GCF0000907
FRNO001c01a_T1SS_1	GCF0000908
SHVI001c01a_T1SS_1	GCF0000909
HACH001c01a_T1SS_1	GCF0000910
DEPR001c01a_T5aSS_2	GCF0000911
XAOR003c01a_T1SS_2	GCF0000912
STML002c01a_T1SS_1	GCF0000913
XAAL001c01a_T1SS_2	GCF0000914
XYFA001c01a_T1SS_1	GCF0000915
XAAL001c01a_T1SS_1	GCF0000916
ENCL002c01a_T5aSS_7	GCF0000917
PSDE001c01a_T5aSS_3	GCF0000918
PSRE001c01a_T5bSS_1	GCF0000919
VEPA001c01a_T5aSS_3	GCF0000920
MAMR001c01a_T5aSS_1	GCF0000921
SPCH001c01a_T1SS_1	GCF0000922
STML002c01a_T5bSS_1	GCF0000923
CAHO001c01a_T1SS_1	GCF0000924
SUKU001c01a_T1SS_2	GCF0000925
GE74001c01a_T5bSS_1	GCF0000926
SUDE001c01a_T1SS_2	GCF0000927
MIAE001c01a_T5bSS_1	GCF0000928
OCAN001c02a_T5aSS_3	GCF0000929
RAEU001c01a_T5cSS_1	GCF0000930
PSPU008c01a_T5aSS_4	GCF0000931
ACSI001c01a_T5aSS_4	GCF0000932
SAEN035c01a_T5aSS_3	GCF0000933
SUBA001c01a_T5aSS_2	GCF0000934
MOCA001c01a_T5aSS_1	GCF0000935
OCAN001c02a_T5aSS_2	GCF0000936
HASO002c01a_T5bSS_2	GCF0000937
STML001c01a_T5bSS_3	GCF0000938
MABS001c01a_T5bSS_1	GCF0000939
RODE001c01a_T1SS_3	GCF0000940
PAAM001c01a_T1SS_1	GCF0000941
DISH001c01a_T1SS_1	GCF0000942
JACC001c01a_T1SS_1	GCF0000943
YEPE006c01a_T5aSS_1	GCF0000944
ACBA002c01a_T5bSS_2	GCF0000945
ACSP001c01a_T5bSS_1	GCF0000946
ACBA001c01a_T4SS_typeI_1	GCF0000947
RHPA007c01a_T5aSS_2	GCF0000948
AGTU001c02a_T1SS_3	GCF0000949
XAAL001c01a_T5aSS_2	GCF0000950
BOBR002c01a_T5aSS_17	GCF0000951
PSSA001c01a_Flagellum_1	GCF0000952
PHPR001c02a_T5aSS_1	GCF0000953
BUC1001c01a_T5cSS_1	GCF0000954
HASO002c01a_T5cSS_2	GCF0000955
HASO002c01a_T5cSS_3	GCF0000956
MAHA005c01a_T5bSS_1	GCF0000957
BITR001c01a_T5cSS_4	GCF0000958
VAPA003c01a_T1SS_1	GCF0000959
DESU001c01a_T1SS_1	GCF0000960
MEFG001c01a_T1SS_1	GCF0000961
BITR001c01a_T5bSS_2	GCF0000962
COFU001c01a_T5bSS_1	GCF0000963
ACPL002c01a_T5bSS_1	GCF0000964
PAMU004c01a_T5bSS_1	GCF0000965
FRAU001c01a_T5aSS_1	GCF0000966
RHVA001c01a_T5cSS_1	GCF0000967
MEAA001c01a_T1SS_1	GCF0000968
LELO001c01a_T4SS_typeI_1	GCF0000969
COBU004c01a_T4SS_typeI_1	GCF0000970
XYFA003c01a_T5cSS_3	GCF0000971
MOCA001c01a_T5cSS_2	GCF0000972
MECI001c01a_T1SS_5	GCF0000973
MEAU001c01a_T1SS_3	GCF0000974
TIMO001c01a_T1SS_2	GCF0000975
ENSP001c01a_T5bSS_2	GCF0000976
XENE001c01a_T1SS_4	GCF0000977
SETE001c01a_T5aSS_15	GCF0000978
HASO002c01a_T5cSS_12	GCF0000979
ENCL004c01a_T1SS_2	GCF0000980
PAAT001c01a_T1SS_1	GCF0000981
BRS2001c01a_T5aSS_7	GCF0000982
SAEN038c01a_T5aSS_3	GCF0000983
YEEN001c01a_T5bSS_4	GCF0000984
YEEN003c01a_T5bSS_3	GCF0000985
SEMA001c01a_T5aSS_1	GCF0000986
CRTU001c01a_T5aSS_4	GCF0000987
BUYI001c01a_T5cSS_1	GCF0000988
COFU001c01a_T5cSS_4	GCF0000989
ACXY002c01a_T5aSS_2	GCF0000990
HASO002c01a_T5cSS_7	GCF0000991
BOAV001c01a_T5aSS_3	GCF0000992
SHON001c01a_T1SS_1	GCF0000993
FRTU012c01a_T6SSii_2	GCF0000994
RASO002p01a_T5bSS_4	GCF0000995
CAJE003c01a_T5aSS_1	GCF0000996
PAMC001c01a_Tad_1	GCF0000997
THTH003c01a_T5bSS_1	GCF0000998
DEAS001c01a_T5aSS_2	GCF0000999
DETO001c01a_Tad_1	GCF0001000
SHWO001c01a_Tad_1	GCF0001001
VIHA001c02a_Tad_1	GCF0001002
YEPS001c01a_Tad_1	GCF0001003
VIPA002c02a_Tad_1	GCF0001004
VISP001c01a_Tad_1	GCF0001005
VINI001c02a_Tad_1	GCF0001006
DEPI001c01a_Tad_1	GCF0001007
DEVU003c01a_Tad_1	GCF0001008
ACCA001c01a_Tad_1	GCF0001009
ACMP001c01a_Tad_1	GCF0001010
ANDE002c01a_Tad_1	GCF0001011
DEPS001c01a_Tad_1	GCF0001012
SYAC001c01a_Tad_1	GCF0001013
VAPA003c01a_Tad_1	GCF0001014
MENO001c01a_Tad_1	GCF0001015
DEAO001c01a_Tad_1	GCF0001016
DEBR001c01a_Tad_1	GCF0001017
NIDE001c01a_Tad_1	GCF0001018
NIMU001c01a_Tad_1	GCF0001019
TERO001c01a_Tad_1	GCF0001020
SOUS001c01a_Tad_1	GCF0001021
DHRE001c01a_Tad_1	GCF0001022
SYFU001c01a_Tad_1	GCF0001023
RASO003c01a_Tad_1	GCF0001024
BU38001c03a_Tad_1	GCF0001025
CUME001c01a_Tad_1	GCF0001026
BUPH001c02a_Tad_1	GCF0001027
BUPT001c02a_Tad_1	GCF0001028
CHLU001c01a_Tad_1	GCF0001029
PSNH001c01a_Tad_1	GCF0001030
AZSP001c01a_Tad_1	GCF0001031
POJS001c01a_Tad_1	GCF0001032
GEBE001c01a_Tad_1	GCF0001033
GEM1001c01a_Tad_1	GCF0001034
THJR001c01a_Tad_1	GCF0001035
PETH001c01a_Tad_1	GCF0001036
DEKU001c01a_Tad_1	GCF0001037
SYLI001c01a_Tad_1	GCF0001038
GEBE001c01a_Tad_2	GCF0001039
AMCO001c01a_Tad_1	GCF0001040
ACAR001c01a_Tad_1	GCF0001041
PECA001c01a_Tad_1	GCF0001042
PRAE001c01a_T5aSS_1	GCF0001043
CHPA001c01a_T5bSS_1	GCF0001044
TAAS001c01a_T5cSS_2	GCF0001045
NIDE001c01a_T5aSS_1	GCF0001046
NEGO002c01a_T5aSS_2	GCF0001047
ENBA001c01a_T5aSS_4	GCF0001048
MEFG001c01a_T5bSS_1	GCF0001049
DEPS001p01a_T5bSS_1	GCF0001050
NIWI001c01a_T5aSS_1	GCF0001051
BRSP001c01a_T5aSS_5	GCF0001052
PUMA001c01a_T1SS_1	GCF0001053
AZCA001c01a_T5aSS_4	GCF0001054
MEEX001c01a_T1SS_2	GCF0001055
RHPA002c01a_T1SS_1	GCF0001056
BRJA002c01a_T1SS_6	GCF0001057
MESP001c01a_T1SS_2	GCF0001058
PEHA001c01a_T1SS_1	GCF0001059
ACXY001c01a_T5aSS_6	GCF0001060
STML004c01a_T5aSS_4	GCF0001061
TAEQ002c01a_T5cSS_4	GCF0001062
XAAU001c01a_T5aSS_1	GCF0001063
BRS2001c01a_T5aSS_3	GCF0001064
STNO001c01a_T1SS_1	GCF0001065
BROL001c01a_T5aSS_3	GCF0001066
NOAR001c01a_T5bSS_1	GCF0001067
BOPE003c01a_T5aSS_8	GCF0001068
ESBL001c01a_T5aSS_3	GCF0001069
ACMU001c01a_T1SS_1	GCF0001070
RHVA001c01a_T1SS_1	GCF0001071
COFU001c01a_T5bSS_3	GCF0001072
MELO001c01a_T1SS_1	GCF0001073
MESP001c01a_Tad_1	GCF0001074
MENO001c01a_Tad_3	GCF0001075
VIVU003c01a_Tad_2	GCF0001076
CACR002c01a_Tad_1	GCF0001077
ASEX001c01a_Tad_1	GCF0001078
HYDE001c01a_Tad_1	GCF0001079
MECH001c01a_Tad_1	GCF0001080
NIHA001c01a_Tad_1	GCF0001081
PALA001c01a_Tad_2	GCF0001082
PEHA001c01a_Tad_1	GCF0001083
LIAS002c01a_Tad_1	GCF0001084
HIBA001c01a_Tad_1	GCF0001085
POGL001c01a_Tad_1	GCF0001086
MECI001c01a_Tad_2	GCF0001087
HYNE001c01a_Tad_1	GCF0001088
PABE001c01a_Tad_1	GCF0001089
OCAN001c02a_T1SS_2	GCF0001090
BRSB001c01a_T5aSS_2	GCF0001091
PAAM001c01a_T1SS_2	GCF0001092
PRMA003c01a_T1SS_2	GCF0001093
PECA001c01a_T5aSS_1	GCF0001094
BRSP002c01a_T5aSS_5	GCF0001095
RHPA005c01a_T5aSS_3	GCF0001096
XAAU001c01a_T1SS_1	GCF0001097
PUT7001c01a_T5cSS_1	GCF0001098
RHPA004c01a_T5aSS_2	GCF0001099
BRSP001c01a_T1SS_3	GCF0001100
BRS2001c01a_T5aSS_4	GCF0001101
MELO001c01a_T5aSS_1	GCF0001102
LIAS001c01a_Tad_1	GCF0001103
WOOO001c01a_T1SS_1	GCF0001104
COFU001c01a_T5aSS_4	GCF0001105
MERA001c01a_T5cSS_1	GCF0001106
ALMA001c01a_T2SS_1	GCF0001107
ACSI001c01a_T5aSS_3	GCF0001108
ESCO034c01a_T5aSS_6	GCF0001109
ESCO019c01a_T5aSS_9	GCF0001110
BITR001c01a_T5aSS_4	GCF0001111
BUTH002c02a_T3SS_3	GCF0001112
HAPA002c01a_T5cSS_11	GCF0001113
BUTH002c02a_T5aSS_1	GCF0001114
ACFM001c01a_T5bSS_3	GCF0001115
VEPA001c01a_T5bSS_1	GCF0001116
YEPE008c01a_T5aSS_6	GCF0001117
PRMI002c01a_T5cSS_1	GCF0001118
EDTA001c01a_T5cSS_1	GCF0001119
SAEN014c01a_T5aSS_5	GCF0001120
BUGD001c02a_T5aSS_1	GCF0001121
CRTU001p01a_T5aSS_1	GCF0001122
AKMU001c01a_T5aSS_6	GCF0001123
HADE001c01a_T5aSS_2	GCF0001124
RIMO001c01a_T5aSS_5	GCF0001125
NESE001c01a_pT4SSt_1	GCF0001126
PSMU001c01a_T5aSS_1	GCF0001127
RIPR007c01a_T5aSS_3	GCF0001128
PRAE001c01a_pT4SSt_1	GCF0001129
PRAE001p01a_T4SS_typeT_1	GCF0001130
LEFE001c01a_T4SS_typeI_1	GCF0001131
SINE001p01a_T4SS_typeF_1	GCF0001132
YEEN001p01a_T5cSS_1	GCF0001133
YEPS004p01a_T5cSS_1	GCF0001134
RIHE001c01a_T5aSS_2	GCF0001135
RIFE001c01a_T5aSS_2	GCF0001136
RIAF001p01a_T5aSS_1	GCF0001137
RIFE001p01a_T5aSS_1	GCF0001138
RIAM001p02a_T5aSS_1	GCF0001139
RIAU001c01a_T5aSS_2	GCF0001140
ACBA012c01a_T5cSS_1	GCF0001141
ACSU001c01a_T5cSS_1	GCF0001142
HASO002c01a_T5cSS_10	GCF0001143
LISO001c01a_T1SS_1	GCF0001144
LICR001c01a_T1SS_1	GCF0001145
BRSB001c01a_T5bSS_2	GCF0001146
CAK3001c01a_T5bSS_2	GCF0001147
AZKH001c01a_T5aSS_1	GCF0001148
JASP001c01a_T5aSS_8	GCF0001149
PHAB001c01a_T1SS_2	GCF0001150
JASP001c01a_T5aSS_3	GCF0001151
PSEN001c01a_T5bSS_2	GCF0001152
HAIN005c01a_T5cSS_1	GCF0001153
ACSI001c01a_T5aSS_1	GCF0001154
RIJA001c01a_T5aSS_1	GCF0001155
RIAM001c01a_T5aSS_4	GCF0001156
RIBE001c01a_T5aSS_1	GCF0001157
PSFL004c01a_T5aSS_5	GCF0001158
PSFL005c01a_T5aSS_1	GCF0001159
PSUW001c01a_T5aSS_1	GCF0001160
STCY001c01a_T5bSS_2	GCF0001161
BOBR003c01a_T5aSS_5	GCF0001162
HAPC001c01a_T5bSS_1	GCF0001163
CAJE005c01a_T5bSS_3	GCF0001164
CAJE003c01a_T5bSS_1	GCF0001165
ACFM001c01a_T5bSS_2	GCF0001166
CAJE008c01a_T5bSS_2	GCF0001167
TRER001c01a_T5bSS_4	GCF0001168
DEVU003c01a_T5aSS_1	GCF0001169
DEVU004c01a_T5aSS_1	GCF0001170
DESA001c01a_T1SS_2	GCF0001171
DEHY001c01a_T6SS_1	GCF0001172
DESL001c01a_T6SS_1	GCF0001173
FUNU002c01a_T5bSS_2	GCF0001174
FUNU002c01a_T5aSS_9	GCF0001175
FUNU002c01a_T5bSS_1	GCF0001176
FU48001c01a_T5aSS_2	GCF0001177
FUNU002c01a_T5aSS_8	GCF0001178
FUNU001c01a_T5cSS_1	GCF0001179
FU48001c01a_T5cSS_4	GCF0001180
FU48001c01a_T5aSS_3	GCF0001181
FU48001c01a_T5aSS_4	GCF0001182
FUNU002c01a_T5cSS_3	GCF0001183
PAMC003c01a_Flagellum_1	GCF0001184
